Country,City,State,Postal Code,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Order Weekday,Ship Year,Ship Month,Ship Day,Ship Weekday,Processing Time,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture
0,184,3,90036,3,513.024,2,0.2,12.8256,2016,8,8,0,2016,8,15,0,7,0,0,0,1,0,0,1,0,0,0,1,1
0,267,40,75023,0,193.0656,4,0.32,-19.8744,2014,6,20,4,2014,6,24,1,4,0,0,0,1,1,0,0,1,0,0,0,1
0,66,32,43229,2,5.352,3,0.2,1.6056,2016,9,18,6,2016,9,20,1,2,1,0,0,0,1,0,0,0,1,0,0,1
0,66,32,43229,1,99.372,2,0.3,-7.098,2016,9,18,6,2016,9,20,1,2,1,0,0,0,1,0,0,0,1,0,0,1
0,286,15,40475,1,33.94,1,0.0,9.1638,2017,10,30,0,2017,11,1,2,2,1,0,0,0,0,0,1,0,0,1,0,1
0,54,11,60653,1,844.116,6,0.3,-36.1764,2016,3,29,1,2016,4,2,5,4,0,0,1,0,0,0,1,1,0,0,0,1
0,76,40,75220,2,15.008,4,0.6,-12.0064,2016,9,9,4,2016,9,14,2,5,0,0,1,0,0,0,1,1,0,0,0,1
0,150,20,49201,1,191.96,2,0.0,32.6332,2015,12,10,3,2015,12,16,2,6,0,0,0,1,0,1,0,1,0,0,0,1
0,264,35,19140,2,17.472,3,0.2,5.0232,2014,9,9,1,2014,9,14,6,5,0,0,1,0,1,0,0,0,1,0,0,1
0,65,18,21044,2,25.16,2,0.0,8.5544,2017,8,21,0,2017,8,27,6,6,0,0,0,1,0,0,1,0,1,0,0,1
0,65,18,21044,2,91.92,4,0.0,31.2528,2017,8,21,0,2017,8,27,6,6,0,0,0,1,0,0,1,0,1,0,0,1
0,304,40,78207,3,718.116,6,0.3,-71.8116,2017,11,19,6,2017,11,21,1,2,1,0,0,0,0,1,0,1,0,0,0,1
0,188,9,31204,2,142.4,5,0.0,52.688,2014,9,14,6,2014,9,19,4,5,0,0,0,1,1,0,0,0,0,1,0,1
0,307,3,94109,1,681.408,12,0.2,42.588,2017,5,19,4,2017,5,21,6,2,0,0,1,0,0,0,1,0,0,0,1,1
0,323,32,45503,2,148.288,7,0.2,29.6576,2016,11,10,3,2016,11,14,0,4,0,0,0,1,0,0,1,0,1,0,0,1
0,268,8,33317,2,30.88,4,0.2,3.86,2015,3,12,3,2015,3,17,1,5,0,0,0,1,0,1,0,0,0,1,0,1
0,268,8,33317,2,6.408,3,0.2,1.4418,2015,3,12,3,2015,3,17,1,5,0,0,0,1,0,1,0,0,0,1,0,1
0,264,35,19143,1,127.372,2,0.3,-30.9332,2017,11,6,0,2017,11,11,5,5,0,0,0,1,1,0,0,0,1,0,0,1
0,306,3,92105,2,44.46,2,0.0,14.6718,2015,12,5,5,2015,12,9,2,4,0,0,0,1,0,1,0,0,0,0,1,1
0,62,18,20735,2,181.96,2,0.0,20.0156,2015,7,9,3,2015,7,14,1,5,0,0,0,1,1,0,0,0,1,0,0,1
0,84,4,80219,2,15.488,4,0.2,3.6784,2015,10,30,4,2015,11,2,0,3,0,0,1,0,0,1,0,0,0,0,1,1
0,316,44,98115,2,141.96,2,0.0,22.7136,2015,11,19,3,2015,11,21,5,2,0,0,1,0,0,0,1,0,0,0,1,1
0,288,30,14609,2,37.93,1,0.0,6.8274,2017,12,24,6,2017,12,29,4,5,0,0,0,1,0,1,0,0,1,0,0,1
0,338,32,43615,2,15.168,2,0.2,3.792,2016,1,9,5,2016,1,13,2,4,0,0,1,0,0,1,0,0,1,0,0,1
0,205,40,75150,2,6.368,2,0.6,-2.5472,2014,11,23,6,2014,11,27,3,4,0,0,0,1,0,1,0,1,0,0,0,1
0,184,3,90045,3,510.24,3,0.2,6.378,2017,10,15,6,2017,10,17,1,2,1,0,0,0,0,1,0,0,0,0,1,1
0,316,44,98103,2,162.6,3,0.0,34.146,2017,4,21,4,2017,4,24,0,3,1,0,0,0,1,0,0,0,0,0,1,1
0,246,44,98502,1,603.92,5,0.2,45.294,2014,12,8,0,2014,12,10,2,2,0,0,1,0,1,0,0,0,0,0,1,1
0,150,22,39212,2,18.92,4,0.0,7.3788,2016,12,20,1,2016,12,24,5,4,0,0,0,1,0,0,1,0,0,1,0,1
0,232,30,10011,2,71.97,3,0.0,16.5531,2017,3,6,0,2017,3,11,5,5,0,0,1,0,1,0,0,0,1,0,0,1
0,66,9,31907,1,368.97,3,0.0,81.1734,2016,9,23,4,2016,9,28,2,5,0,0,1,0,1,0,0,0,0,1,0,1
0,149,3,90301,2,198.46,2,0.0,99.23,2017,8,27,6,2017,8,29,1,2,0,0,1,0,0,1,0,0,0,0,1,1
0,149,3,90301,1,230.28,3,0.2,23.028,2017,8,27,6,2017,8,29,1,2,0,0,1,0,0,1,0,0,0,0,1,1
0,243,40,79762,1,563.43,5,0.3,-56.343,2016,3,3,3,2016,3,6,6,3,1,0,0,0,0,1,0,1,0,0,0,1
0,184,3,90049,2,24.4,2,0.0,10.248,2015,9,18,4,2015,9,23,2,5,0,0,0,1,0,1,0,0,0,0,1,1
0,358,46,53214,0,241.96,2,0.0,24.196,2016,8,13,5,2016,8,18,3,5,0,0,1,0,0,1,0,1,0,0,0,1
0,146,40,77036,3,99.372,2,0.3,-1.4196,2016,3,21,0,2016,3,25,4,4,0,0,0,1,0,1,0,1,0,0,0,1
0,140,8,33012,1,1013.832,9,0.2,101.3832,2014,12,16,1,2014,12,20,5,4,0,0,1,0,0,1,0,0,0,1,0,1
0,306,3,92037,3,333.0,3,0.2,-16.65,2014,1,27,0,2014,2,2,6,6,0,0,0,1,1,0,0,0,0,0,1,1
0,151,31,28540,1,102.592,1,0.2,10.2592,2016,10,14,4,2016,10,20,3,6,0,0,0,1,1,0,0,0,0,1,0,1
0,268,8,33317,1,523.92,5,0.2,-72.039,2015,11,12,3,2015,11,19,3,7,0,0,0,1,0,1,0,0,0,1,0,1
0,268,8,33317,1,146.136,3,0.2,16.4403,2015,11,12,3,2015,11,19,3,7,0,0,0,1,0,1,0,0,0,1,0,1
0,232,30,10024,0,314.352,3,0.2,-15.7176,2017,10,9,0,2017,10,14,5,5,0,0,0,1,1,0,0,0,1,0,0,1
0,87,20,48234,1,26.64,1,0.0,7.4592,2017,5,7,6,2017,5,11,3,4,0,0,0,1,0,1,0,1,0,0,0,1
0,88,6,19901,2,76.14,3,0.0,26.649,2015,11,14,5,2015,11,19,3,5,0,0,0,1,1,0,0,0,1,0,0,1
0,66,32,43229,1,611.058,3,0.3,-34.9176,2014,11,24,0,2014,11,24,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,238,26,89031,2,134.01,9,0.0,36.1827,2014,7,26,5,2014,8,2,5,7,0,0,0,1,1,0,0,0,0,0,1,1
0,30,39,37620,1,170.352,3,0.2,10.647,2014,6,8,6,2014,6,12,3,4,0,0,0,1,0,1,0,0,0,1,0,1
0,184,3,90049,0,616.998,6,0.15,-36.294,2014,10,28,1,2014,10,31,4,3,1,0,0,0,0,1,0,0,0,0,1,1
0,277,19,2169,2,85.3,2,0.0,14.501,2015,9,21,0,2015,9,21,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,307,3,94122,2,4.95,1,0.0,2.178,2017,6,6,1,2017,6,10,5,4,0,0,0,1,0,0,1,0,0,0,1,1
0,306,3,92105,1,240.784,1,0.2,27.0882,2015,10,23,4,2015,10,27,1,4,0,0,1,0,1,0,0,0,0,0,1,1
0,306,3,92105,1,191.968,7,0.2,16.7972,2015,10,23,4,2015,10,27,1,4,0,0,1,0,1,0,0,0,0,0,1,1
0,306,3,92105,1,842.352,3,0.2,42.1176,2015,10,23,4,2015,10,27,1,4,0,0,1,0,1,0,0,0,0,0,1,1
0,118,1,85234,2,364.704,6,0.2,-36.4704,2015,6,15,0,2015,6,20,5,5,0,0,0,1,1,0,0,0,0,0,1,1
0,118,1,85234,2,40.256,4,0.2,11.0704,2015,6,15,0,2015,6,20,5,5,0,0,0,1,1,0,0,0,0,0,1,1
0,264,35,19143,2,547.136,4,0.2,-68.392,2015,4,5,6,2015,4,10,4,5,0,0,0,1,0,0,1,0,1,0,0,1
0,264,35,19143,2,7.584,1,0.2,2.37,2015,4,5,6,2015,4,10,4,5,0,0,0,1,0,0,1,0,1,0,0,1
0,232,30,10035,2,9.82,2,0.0,3.2406,2017,9,18,0,2017,9,25,0,7,0,0,0,1,0,1,0,0,1,0,0,1
0,265,1,85023,1,161.568,2,0.2,10.098,2017,7,18,1,2017,7,23,6,5,0,0,0,1,1,0,0,0,0,0,1,1
0,265,1,85023,1,311.976,3,0.2,-42.8967,2017,7,18,1,2017,7,23,6,5,0,0,0,1,1,0,0,0,0,0,1,1
0,316,44,98103,2,35.34,2,0.0,13.4292,2014,9,17,2,2014,9,21,6,4,0,0,0,1,1,0,0,0,0,0,1,1
0,132,40,78550,0,241.332,5,0.32,-14.196,2016,3,14,0,2016,3,17,3,3,1,0,0,0,1,0,0,1,0,0,0,1
0,121,40,75051,1,197.372,2,0.3,-25.3764,2015,6,16,1,2015,6,20,5,4,0,0,0,1,1,0,0,1,0,0,0,1
0,232,30,10024,2,14.56,2,0.0,6.2608,2017,5,18,3,2017,5,23,1,5,0,0,0,1,1,0,0,0,1,0,0,1
0,256,40,77506,1,255.108,6,0.3,-18.222,2016,11,18,4,2016,11,22,1,4,0,0,0,1,0,0,1,1,0,0,0,1
0,87,20,48205,2,5.47,1,0.0,2.3521,2014,4,4,4,2014,4,9,2,5,0,0,0,1,1,0,0,1,0,0,0,1
0,307,3,94109,2,22.14,3,0.0,6.4206,2016,6,26,6,2016,7,3,6,7,0,0,0,1,1,0,0,0,0,0,1,1
0,229,39,37211,2,44.76,3,0.2,14.547,2016,5,29,6,2016,6,2,3,4,0,0,0,1,1,0,0,0,0,1,0,1
0,184,3,90045,2,44.67,3,0.0,12.0609,2017,2,19,6,2017,2,20,0,1,1,0,0,0,0,0,1,0,0,0,1,1
0,286,43,23223,2,39.92,4,0.0,11.1776,2016,10,22,5,2016,10,24,0,2,1,0,0,0,1,0,0,0,0,1,0,1
0,232,30,10024,3,53.316,2,0.4,-19.5492,2014,12,23,1,2014,12,27,5,4,0,0,0,1,0,1,0,0,1,0,0,1
0,316,44,98115,2,22.77,3,0.0,9.7911,2017,12,15,4,2017,12,20,2,5,0,0,0,1,0,0,1,0,0,0,1,1
0,184,3,90045,1,287.968,4,0.2,-3.5996,2016,7,7,3,2016,7,9,5,2,0,0,1,0,1,0,0,0,0,0,1,1
0,167,3,90712,0,257.499,3,0.15,24.2352,2016,4,17,6,2016,4,21,3,4,0,0,0,1,1,0,0,0,0,0,1,1
0,65,39,38401,2,79.12,5,0.2,13.846,2016,4,17,6,2016,4,22,4,5,0,0,0,1,0,1,0,0,0,1,0,1
0,368,36,2895,2,52.96,2,0.0,20.1248,2014,11,25,1,2014,11,27,3,2,0,0,1,0,1,0,0,0,1,0,0,1
0,329,8,33614,2,63.552,3,0.2,14.2992,2015,5,1,4,2015,5,5,1,4,0,0,0,1,0,1,0,0,0,1,0,1
0,154,46,53142,0,512.94,3,0.0,97.4586,2015,3,8,6,2015,3,12,3,4,0,0,0,1,1,0,0,1,0,0,0,1
0,154,46,53142,2,373.08,6,0.0,82.0776,2015,3,8,6,2015,3,12,3,4,0,0,0,1,1,0,0,1,0,0,0,1
0,273,8,34952,0,231.92,5,0.2,5.798,2015,7,17,4,2015,7,20,0,3,0,0,1,0,0,1,0,0,0,1,0,1
0,316,44,98115,2,63.47,11,0.0,19.041,2014,10,11,5,2014,10,16,3,5,0,0,0,1,0,0,1,0,0,0,1,1
0,52,35,19013,1,170.058,3,0.3,-4.8588,2014,6,22,6,2014,6,27,4,5,0,0,0,1,1,0,0,0,1,0,0,1
0,52,35,19013,1,853.93,5,0.3,0.0,2014,6,22,6,2014,6,27,4,5,0,0,0,1,1,0,0,0,1,0,0,1
0,307,3,94110,0,556.665,5,0.15,6.549,2017,10,27,4,2017,10,28,5,1,1,0,0,0,0,1,0,0,0,0,1,1
0,160,16,70506,1,232.88,4,0.0,60.5488,2017,12,24,6,2017,12,28,3,4,0,0,0,1,1,0,0,0,0,1,0,1
0,307,3,94110,2,24.9,5,0.0,8.217,2014,12,29,0,2015,1,2,4,4,0,0,0,1,0,1,0,0,0,0,1,1
0,307,3,94110,2,70.56,6,0.0,23.9904,2014,12,29,0,2015,1,2,4,4,0,0,0,1,0,1,0,0,0,0,1,1
0,307,3,94110,2,204.85,5,0.0,57.358,2015,6,25,3,2015,6,30,1,5,0,0,0,1,1,0,0,0,0,0,1,1
0,232,30,10011,2,276.69,3,0.0,49.8042,2017,6,24,5,2017,6,26,0,2,0,0,1,0,1,0,0,0,1,0,0,1
0,232,30,10011,1,172.764,2,0.1,32.6332,2017,6,24,5,2017,6,26,0,2,0,0,1,0,1,0,0,0,1,0,0,1
0,264,35,19134,3,409.272,2,0.4,-81.8544,2014,9,29,0,2014,10,3,4,4,0,0,0,1,0,1,0,0,1,0,0,1
0,264,35,19134,3,67.176,1,0.4,-20.1528,2014,9,29,0,2014,10,3,4,4,0,0,0,1,0,1,0,0,1,0,0,1
0,241,3,94601,1,572.16,3,0.2,35.76,2015,11,20,4,2015,11,24,1,4,0,0,0,1,1,0,0,0,0,0,1,1
0,76,40,75081,0,156.3728,2,0.32,-52.8908,2016,8,28,6,2016,8,31,2,3,1,0,0,0,1,0,0,1,0,0,0,1
0,212,8,33023,2,220.064,4,0.2,55.016,2017,11,15,2,2017,11,20,0,5,0,0,0,1,1,0,0,0,0,1,0,1
0,212,8,33023,2,339.136,4,0.2,0.0,2017,11,15,2,2017,11,20,0,5,0,0,0,1,1,0,0,0,0,1,0,1
0,112,25,68025,2,15.92,2,0.0,7.0048,2017,12,21,3,2017,12,21,3,0,0,1,0,0,0,0,1,1,0,0,0,1
0,232,30,10011,3,27.414,3,0.4,-14.1639,2015,9,7,0,2015,9,7,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0,87,20,48227,0,160.98,1,0.0,20.9274,2015,12,25,4,2016,1,1,4,7,0,0,0,1,0,1,0,1,0,0,0,1
0,151,8,32216,2,91.032,3,0.2,-2.2758,2017,7,27,3,2017,7,31,0,4,0,0,1,0,1,0,0,0,0,1,0,1
0,264,35,19120,2,79.12,5,0.2,13.846,2017,12,1,4,2017,12,4,0,3,1,0,0,0,1,0,0,0,1,0,0,1
0,307,3,94110,1,120.784,1,0.2,-13.5882,2017,1,30,0,2017,2,6,0,7,0,0,0,1,0,0,1,0,0,0,1,1
0,111,30,11520,2,322.59,3,0.0,64.518,2015,11,28,5,2015,12,4,4,6,0,0,0,1,1,0,0,0,1,0,0,1
0,256,3,91104,1,433.568,2,0.2,-65.0352,2014,10,11,5,2014,10,13,0,2,1,0,0,0,1,0,0,0,0,0,1,1
0,110,19,2038,0,81.94,1,0.0,20.485,2016,12,5,0,2016,12,7,2,2,1,0,0,0,0,1,0,0,1,0,0,1
0,184,3,90032,2,24.7,5,0.0,10.374,2016,4,8,4,2016,4,14,3,6,0,0,0,1,1,0,0,0,0,0,1,1
0,74,36,2920,2,14.76,2,0.0,4.2804,2014,10,31,4,2014,11,2,6,2,0,0,1,0,1,0,0,0,1,0,0,1
0,74,36,2920,2,17.67,3,0.0,7.7748,2014,10,31,4,2014,11,2,6,2,0,0,1,0,1,0,0,0,1,0,0,1
0,74,36,2920,3,385.686,1,0.3,-60.6078,2014,10,31,4,2014,11,2,6,2,0,0,1,0,1,0,0,0,1,0,0,1
0,307,3,94110,0,482.664,8,0.15,85.176,2017,4,1,5,2017,4,3,0,2,1,0,0,0,0,1,0,0,0,0,1,1
0,316,44,98103,0,174.42,3,0.0,41.8608,2017,6,11,6,2017,6,13,1,2,0,0,1,0,1,0,0,0,0,0,1,1
0,54,11,60623,2,94.428,3,0.6,-42.4926,2014,12,13,5,2014,12,17,2,4,0,0,0,1,0,1,0,1,0,0,0,1
0,316,44,98103,1,61.584,1,0.2,-6.9282,2015,1,5,0,2015,1,10,5,5,0,0,0,1,0,0,1,0,0,0,1,1
0,17,18,21215,2,20.9,5,0.0,7.524,2017,11,28,1,2017,12,4,0,6,0,0,0,1,0,0,1,0,1,0,0,1
0,111,11,61032,2,10.476,3,0.6,-6.8094,2017,10,13,4,2017,10,16,0,3,1,0,0,0,1,0,0,1,0,0,0,1
0,316,44,98103,1,196.784,2,0.2,-22.1382,2016,3,14,0,2016,3,16,2,2,1,0,0,0,0,1,0,0,0,0,1,1
0,17,18,21215,2,207.76,4,0.0,85.1816,2016,11,24,3,2016,11,27,6,3,0,0,1,0,0,1,0,0,1,0,0,1
0,167,28,8701,2,9.96,2,0.0,3.2868,2016,4,16,5,2016,4,20,2,4,0,0,0,1,0,1,0,0,1,0,0,1
0,232,30,10011,1,69.264,2,0.1,14.6224,2014,11,14,4,2014,11,18,1,4,0,0,0,1,0,0,1,0,1,0,0,1
0,272,40,77642,0,246.1328,2,0.32,-76.0116,2015,11,21,5,2015,11,26,3,5,0,0,1,0,0,1,0,1,0,0,0,1
0,184,3,90004,3,896.328,9,0.2,22.4082,2017,12,9,5,2017,12,13,2,4,0,0,1,0,0,0,1,0,0,0,1,1
0,58,3,95610,2,129.39,3,0.0,54.3438,2017,7,3,0,2017,7,10,0,7,0,0,0,1,1,0,0,0,0,0,1,1
0,328,8,32303,2,2.784,2,0.2,0.4176,2017,8,23,2,2017,8,26,5,3,0,0,1,0,1,0,0,0,0,1,0,1
0,316,44,98105,2,63.92,4,0.0,3.196,2014,10,26,6,2014,10,30,3,4,0,0,1,0,1,0,0,0,0,0,1,1
0,184,3,90045,3,573.728,4,0.2,-64.5444,2014,11,4,1,2014,11,11,1,7,0,0,0,1,1,0,0,0,0,0,1,1
0,286,43,23223,2,82.38,6,0.0,25.5378,2017,12,7,3,2017,12,11,0,4,0,0,0,1,1,0,0,0,0,1,0,1
0,37,1,86442,2,14.368,2,0.2,3.9512,2015,12,20,6,2015,12,24,3,4,0,0,0,1,1,0,0,0,0,0,1,1
0,231,30,10801,2,60.72,3,0.0,26.1096,2016,9,18,6,2016,9,25,6,7,0,0,0,1,1,0,0,0,1,0,0,1
0,14,11,60505,2,77.72,1,0.6,-66.062,2017,12,11,0,2017,12,11,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0,14,11,60505,1,520.464,2,0.3,-14.8704,2017,12,11,0,2017,12,11,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0,308,3,91776,2,303.25,5,0.0,63.6825,2014,4,25,4,2014,4,30,2,5,0,0,0,1,0,0,1,0,0,0,1,1
0,307,3,94110,3,253.176,3,0.2,-31.647,2015,10,25,6,2015,10,30,4,5,0,0,0,1,1,0,0,0,0,0,1,1
0,141,11,60035,0,913.43,5,0.3,-52.196,2015,7,20,0,2015,7,27,0,7,0,0,0,1,1,0,0,1,0,0,0,1
0,232,30,10035,0,183.968,2,0.2,-25.2956,2017,11,20,0,2017,11,22,2,2,1,0,0,0,1,0,0,0,1,0,0,1
0,264,35,19120,1,172.186,2,0.3,-46.7362,2014,7,7,0,2014,7,11,4,4,0,0,0,1,1,0,0,0,1,0,0,1
0,264,35,19120,2,69.008,2,0.2,12.0764,2014,7,7,0,2014,7,11,4,4,0,0,0,1,1,0,0,0,1,0,0,1
0,130,32,45011,2,190.848,3,0.2,-21.4704,2014,12,20,5,2014,12,27,5,7,0,0,0,1,1,0,0,0,1,0,0,1
0,311,9,30328,0,302.94,3,0.0,75.735,2017,5,18,3,2017,5,19,4,1,1,0,0,0,0,1,0,0,0,1,0,1
0,137,15,42420,2,24.1,5,0.0,9.158,2016,11,3,3,2016,11,8,1,5,0,0,1,0,1,0,0,0,0,1,0,1
0,184,3,90032,2,12.56,2,0.0,4.0192,2015,6,19,4,2015,6,23,1,4,0,0,0,1,1,0,0,0,0,0,1,1
0,307,3,94109,2,25.4,5,0.0,8.636,2016,7,4,0,2016,7,6,2,2,1,0,0,0,1,0,0,0,0,0,1,1
0,307,3,94110,1,129.568,2,0.2,-12.9568,2015,9,3,3,2015,9,8,1,5,0,0,0,1,0,0,1,0,0,0,1,1
0,14,4,80013,2,32.776,1,0.2,3.2776,2017,9,28,3,2017,10,1,6,3,1,0,0,0,0,0,1,0,0,0,1,1
0,232,30,10035,0,321.568,2,0.2,-16.0784,2017,11,24,4,2017,12,1,4,7,0,0,0,1,1,0,0,0,1,0,0,1
0,264,35,19140,1,128.058,3,0.3,-23.7822,2017,5,8,0,2017,5,12,4,4,0,0,0,1,0,1,0,0,1,0,0,1
0,201,32,44060,1,63.686,1,0.3,-15.4666,2017,9,29,4,2017,9,29,4,0,0,1,0,0,0,0,1,0,1,0,0,1
0,201,32,44060,2,21.248,4,0.2,7.4368,2017,9,29,4,2017,9,29,4,0,0,1,0,0,0,0,1,0,1,0,0,1
0,175,33,73505,3,248.98,2,0.0,54.7756,2017,10,22,6,2017,10,22,6,0,0,1,0,0,1,0,0,1,0,0,0,1
0,184,3,90032,3,418.296,3,0.2,5.2287,2017,8,14,0,2017,8,21,0,7,0,0,0,1,1,0,0,0,0,0,1,1
0,66,32,43229,2,8.128,2,0.2,1.4224,2014,12,1,0,2014,12,3,2,2,0,0,1,0,1,0,0,0,1,0,0,1
0,66,32,43229,1,909.72,6,0.3,-51.984,2014,12,1,0,2014,12,3,2,2,0,0,1,0,1,0,0,0,1,0,0,1
0,184,3,90032,0,917.9235,9,0.15,75.5937,2017,6,18,6,2017,6,23,4,5,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90045,2,23.99,1,0.0,5.5177,2014,12,24,2,2014,12,29,0,5,0,0,0,1,0,0,1,0,0,0,1,1
0,184,3,90036,3,171.288,3,0.2,-6.4233,2017,5,23,1,2017,5,29,0,6,0,0,0,1,1,0,0,0,0,0,1,1
0,323,23,65807,2,37.3,2,0.0,17.158,2016,11,10,3,2016,11,14,0,4,0,0,0,1,0,1,0,1,0,0,0,1
0,131,43,23666,1,290.98,1,0.0,75.6548,2016,10,27,3,2016,11,1,1,5,0,0,1,0,1,0,0,0,0,1,0,1
0,286,12,47374,2,20.32,4,0.0,6.9088,2014,2,20,3,2014,2,26,2,6,0,0,0,1,0,1,0,1,0,0,0,1
0,232,30,10024,2,89.34,6,0.0,24.1218,2014,11,2,6,2014,11,6,3,4,0,0,0,1,1,0,0,0,1,0,0,1
0,291,30,13440,2,39.08,4,0.0,14.4596,2017,7,17,0,2017,7,23,6,6,0,0,0,1,0,0,1,0,1,0,0,1
0,232,30,10009,1,408.006,2,0.1,72.5344,2016,11,14,0,2016,11,17,3,3,1,0,0,0,1,0,0,0,1,0,0,1
0,193,3,95336,1,122.352,3,0.2,13.7646,2014,10,10,4,2014,10,10,4,0,0,1,0,0,0,0,1,0,0,0,1,1
0,316,44,98115,2,15.84,3,0.0,4.9104,2017,7,8,5,2017,7,12,2,4,0,0,0,1,0,0,1,0,0,0,1,1
0,275,36,2908,3,493.92,7,0.3,-28.224,2015,2,27,4,2015,3,2,0,3,0,0,0,1,0,1,0,0,1,0,0,1
0,54,11,60610,1,383.607,9,0.3,-5.4801,2015,7,12,6,2015,7,17,4,5,0,0,1,0,1,0,0,1,0,0,0,1
0,54,11,60610,2,7.76,1,0.6,-2.134,2015,7,12,6,2015,7,17,4,5,0,0,1,0,1,0,0,1,0,0,0,1
0,184,3,90049,3,351.216,3,0.2,4.3902,2014,7,13,6,2014,7,17,3,4,0,0,0,1,0,1,0,0,0,0,1,1
0,307,3,94122,1,230.28,3,0.2,23.028,2014,12,27,5,2015,1,2,4,6,0,0,0,1,1,0,0,0,0,0,1,1
0,304,40,78207,1,127.869,3,0.3,-9.1335,2014,5,5,0,2014,5,8,3,3,1,0,0,0,1,0,0,1,0,0,0,1
0,184,3,90049,2,36.4,5,0.0,13.832,2015,12,4,4,2015,12,9,2,5,0,0,1,0,0,1,0,0,0,0,1,1
0,212,8,33023,1,419.136,4,0.2,-57.6312,2017,9,26,1,2017,9,30,5,4,0,0,0,1,0,0,1,0,0,1,0,1
0,309,3,95123,2,76.14,3,0.0,26.649,2014,4,19,5,2014,4,21,0,2,0,0,1,0,0,0,1,0,0,0,1,1
0,150,20,49201,2,33.48,4,0.0,8.7048,2016,12,12,0,2016,12,18,6,6,0,0,0,1,0,0,1,1,0,0,0,1
0,264,35,19140,2,25.632,3,0.2,3.8448,2016,9,19,0,2016,9,22,3,3,1,0,0,0,0,0,1,0,1,0,0,1
0,78,3,94526,2,25.02,3,0.0,10.5084,2017,11,2,3,2017,11,4,5,2,0,0,1,0,0,0,1,0,0,0,1,1
0,184,3,90004,1,146.352,3,0.2,-5.4882,2016,12,26,0,2016,12,31,5,5,0,0,0,1,0,1,0,0,0,0,1,1
0,184,3,90004,3,902.712,3,0.2,33.8517,2016,12,26,0,2016,12,31,5,5,0,0,0,1,0,1,0,0,0,0,1,1
0,17,18,21215,1,150.98,1,0.0,43.7842,2015,7,16,3,2015,7,20,0,4,0,0,0,1,0,0,1,0,1,0,0,1
0,242,3,92054,2,47.12,8,0.0,20.7328,2017,11,9,3,2017,11,14,1,5,0,0,0,1,1,0,0,0,0,0,1,1
0,65,39,38401,2,14.136,3,0.2,4.2408,2017,9,9,5,2017,9,14,3,5,0,0,0,1,1,0,0,0,0,1,0,1
0,223,20,48858,2,17.14,2,0.0,6.1704,2015,10,15,3,2015,10,15,3,0,0,1,0,0,1,0,0,1,0,0,0,1
0,307,3,94122,2,123.96,3,0.0,11.1564,2017,8,3,3,2017,8,8,1,5,0,0,1,0,1,0,0,0,0,0,1,1
0,307,3,94122,0,586.398,6,0.15,34.494,2015,8,21,4,2015,8,26,2,5,0,0,0,1,0,1,0,0,0,0,1,1
0,107,4,80525,1,579.136,4,0.2,-28.9568,2017,10,22,6,2017,10,24,1,2,0,0,1,0,1,0,0,0,0,0,1,1
0,232,30,10011,1,145.764,2,0.1,-8.098,2016,8,12,4,2016,8,16,1,4,0,0,0,1,0,0,1,0,1,0,0,1
0,232,30,10009,1,434.646,3,0.1,62.7822,2016,4,26,1,2016,5,1,6,5,0,0,0,1,0,0,1,0,1,0,0,1
0,264,35,19140,1,844.116,6,0.3,-36.1764,2015,5,3,6,2015,5,7,3,4,0,0,0,1,1,0,0,0,1,0,0,1
0,316,44,98115,2,79.92,4,0.0,34.3656,2016,1,10,6,2016,1,17,6,7,0,0,0,1,0,1,0,0,0,0,1,1
0,87,20,48205,2,272.94,3,0.0,30.0234,2016,7,31,6,2016,8,6,5,6,0,0,0,1,1,0,0,1,0,0,0,1
0,264,35,19120,2,15.008,2,0.2,1.5008,2017,3,27,0,2017,3,29,2,2,0,0,1,0,1,0,0,0,1,0,0,1
0,264,35,19120,3,241.92,4,0.4,-56.448,2016,8,29,0,2016,9,3,5,5,0,0,0,1,0,1,0,0,1,0,0,1
0,264,35,19120,0,163.88,4,0.5,-81.94,2016,8,29,0,2016,9,3,5,5,0,0,0,1,0,1,0,0,1,0,0,1
0,342,1,85705,2,51.968,2,0.2,10.3936,2014,12,20,5,2014,12,22,0,2,1,0,0,0,1,0,0,0,0,0,1,1
0,342,1,85705,1,242.352,3,0.2,-42.4116,2014,12,20,5,2014,12,22,0,2,1,0,0,0,1,0,0,0,0,0,1,1
0,87,20,48205,1,302.94,3,0.0,48.4704,2015,12,17,3,2015,12,17,3,0,0,1,0,0,1,0,0,1,0,0,0,1
0,87,20,48205,1,142.36,2,0.0,38.4372,2015,12,17,3,2015,12,17,3,0,0,1,0,0,1,0,0,1,0,0,0,1
0,87,20,48205,2,212.13,3,0.0,14.8491,2015,12,17,3,2015,12,17,3,0,0,1,0,0,1,0,0,1,0,0,0,1
